date,US_INTERNET,US_SEMICONDUCTOR,US_NEW_ENERGY,US_HEALTHCARE,US_FINANCIALS,US_REAL_ESTATE_CHAIN,US_ENERGY,US_MATERIALS,US_INDUSTRIALS,US_UTILITIES,CN_INTERNET,CN_SEMICONDUCTOR,CN_NEW_ENERGY,CN_HEALTHCARE,CN_FINANCIALS,CN_REAL_ESTATE_CHAIN,CN_ENERGY,CN_MATERIALS,CN_INDUSTRIALS,CN_UTILITIES
2023-08-28,54810685.58959961,1015902486.9049072,4165687.379837036,860709892.1295166,1137796350.883484,160403633.5571289,1030026251.8791199,388061658.1665039,789376269.0994263,503611918.12438965,1416996046.748966,434318875.18848777,272038623.61621857,919229228.2115142,86522972.29635715,767670453.0422645,4016423.886471987,162244356.94545507,437612219.05400753,99771163.0094558
2023-08-29,92833594.04602051,1339339824.371338,5700522.079467773,1377633315.39917,1427339146.4736938,318372144.5022583,1085085185.3149414,458903481.7657471,966720486.0725403,692814706.6875458,1027673892.5002632,549469661.9959283,266236029.79512215,633375708.9310417,63086354.90927696,576812096.6423416,9736574.967205524,134073337.20988035,509550520.3553438,104545754.49933243
2023-08-30,53082133.61206055,1001741313.3621216,3809731.6284179688,1011939017.1524048,1112401507.750702,261522562.4282837,1125629763.9129639,297377185.96191406,817318878.8574219,652917104.4387817,886593543.1412935,917159269.2761781,154618465.41883278,597307698.0902281,54206813.45951557,673457158.6791337,8661955.439257622,76896945.84710884,350175891.1556244,128904171.62151933
2023-08-31,102904709.2590332,919382867.6330566,6422345.874786377,955199499.0875244,918037664.3871307,144008897.98660278,1196145310.6124878,256647437.74414062,579773158.934021,792241017.2718048,763610825.916495,517369495.63589036,127168150.82201958,426323926.179414,39131798.149204254,771393458.167036,9469720.535624027,82634801.54172182,172760952.42848396,53882357.26896107
2023-09-01,68278546.4630127,692798695.3125,2925038.3781433105,1293592586.6104126,1358909427.6088715,271465782.23876953,1473957113.6878967,467836838.9305115,732956480.8639526,823506692.2554016,367837806.3834059,345201081.66566706,91679626.24321556,475538195.63548315,40041341.43773317,430881888.49419045,10731800.074768066,142843306.3399315,202135934.09859443,86361479.14007485
2023-09-04,,,,,,,,,,,856546095.2423266,358124536.47551537,244036440.0346756,488222737.2569628,40741431.16157055,323235548.3045752,12634751.536560059,266880968.74719858,300904570.80602646,195268502.60925865
2023-09-05,308778842.7017212,845391942.124939,4500370.824050903,1388175429.940796,1264524102.6241302,349665381.73828125,2019249804.851532,501937954.28466797,865897040.2954102,1060987528.1490326,617795496.7435837,571105521.2842126,185044901.79561973,333293151.9274873,41458978.4055233,221475220.34799486,12587417.419288874,124074737.93309927,241070365.50679207,109514787.71627969
2023-09-06,151246330.33447266,931951782.9589844,8820246.845626831,1605336399.5361328,1167577123.474121,329546509.286499,1671413355.001831,360573324.10354614,875883184.5565796,1099818967.1638489,663718240.4994965,571490705.3419487,126291062.5870943,526333583.3611636,51458718.9655602,407803720.42573154,11414068.60589981,88638830.97298145,383306378.4717865,60928479.605463445
2023-09-07,180302565.83251953,1166486489.9719238,5871548.29788208,1388455631.9122314,1554935177.4291992,194483041.79229736,1272450450.4989624,342293188.3972168,768751805.1452637,965677687.808609,682492444.7059264,481411234.84627354,264771639.6960268,490520979.9938187,91216520.22578716,216303393.01603854,11480718.011045456,144171028.3066988,284695806.5596223,76915567.75
2023-09-08,398716190.145874,787067656.4025879,7073364.215087891,1094732029.434204,1299311727.822876,220269186.7553711,1452374956.3293457,269735207.2998047,690811948.1506348,938734669.6910858,440825322.7834463,376578228.9970245,258127662.4674797,445505525.51131845,75844306.0269177,171903223.0950594,10245901.860308647,97469817.51515865,491720504.5834403,101354768.38023376
2023-09-11,51413307.3638916,864682539.012146,5401638.102722168,907803862.4038696,951900271.4809418,183093825.566864,1819299070.7206726,312927921.8032837,638317700.6835938,783250043.5447693,761237748.0779648,305557421.02418756,179817845.87569737,873916331.1326475,41831195.1615572,247929742.9740429,6875918.778252602,124937188.04478645,290685824.36135066,79895359.00981325
2023-09-12,61274107.974243164,909880692.1737671,5990708.253097534,876674343.1640625,1608339081.3812256,294475120.5406189,2263534534.0797424,325774578.1692505,816654988.4605408,641201641.7358398,577380128.2027035,226529351.23043472,153154268.04583073,347301134.47143495,42357017.292022705,144087868.7793851,9016480.325067043,103439100.94985962,185113161.72560453,51997894.61371601
2023-09-13,51465743.48144531,919792045.8984375,4075449.3606567383,812211569.7753906,1058488869.2195892,337290919.7250366,1522074826.9096375,352694506.35910034,1066286042.7360535,884578520.6314087,521129695.5511093,373801563.3068085,151148655.65929413,483727743.1020193,53828301.01276636,138664060.90061665,12700371.023648024,88617073.2355833,275587665.76344967,66099592.61167377
2023-09-14,88935998.48327637,1038220695.5932617,5510058.916091919,815159952.2750854,2193122289.7205353,343800649.6696472,1573149891.0964966,338094207.7522278,1023970322.869873,780715218.1434631,572143054.9484682,350961147.28662604,165602274.7893691,383298372.01654553,60030226.49974465,195552571.38953805,13579270.08566451,190461831.9814682,141213483.32030773,78942901.96838701
2023-09-15,149612382.72094727,1474370200.7629395,6555387.759017944,1208320813.4902954,1720624865.359497,527548479.3060303,2073320660.7421875,538984935.2996826,1151016033.002472,1032548724.4567871,806147169.0504049,403289304.844332,155372543.21336746,902818604.9246879,48024954.21051979,164799487.39280105,9079507.410228252,110611822.15118408,188092539.4053681,86416244.67601418
2023-09-18,40799347.64556885,986136081.7565918,5063201.387023926,823335565.7150269,1081120344.3424225,218539437.0651245,1422222408.6402893,282920446.3043213,648997097.518158,567297741.5466309,544785229.0759087,289659747.5835085,195505218.3084011,738750873.3997889,47693012.984365225,175936633.6683631,11788259.363651276,108710849.03812408,177254190.32601714,52009433.61631036
